Country;Sector;Product CN Code;Description;2026 Default Value (Including mark-up);2027 Default Value (Including mark-up);2028 Default Value (Including mark-up)
Türkiye;Iron and steel;7221;Bars and rods of stainless steel, hot-rolled, in irregularly wound coils;5,841;6,372;6,903
Türkiye;Iron and steel;722211;Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only hot-extruded, of circular cross-section;5,841;6,372;6,903
Türkiye;Iron and steel;722219;Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only extruded (excl. of circular cross-section);5,841;6,372;6,903
Türkiye;Iron and steel;722220;Other bars and rods of stainless steel, not further worked than cold-formed or cold-finished;5,841;6,372;6,903
Türkiye;Iron and steel;722230;Other bars and rods of stainless steel, cold-formed or cold-finished and further worked, or not further worked than forged, or forged, or hot-formed by other means and further worked, n.e.s.;6,567;7,164;7,761
Türkiye;Iron and steel;722240;Angles, shapes and sections of stainless steel, n.e.s.;5,841;6,372;6,903
Türkiye;Iron and steel;722300;Wire of stainless steel, in coils (excl. bars and rods);5,841;6,372;6,903
Türkiye;Iron and steel;722410;Steel, alloy, other than stainless, in ingots or other primary forms (excl. waste and scrap in ingot form, and products obtained by continuous casting);7,645;8,34;9,035
Türkiye;Iron and steel;72249002;Semi-finished products of tool steel;7,095;7,74;8,385
Türkiye;Iron and steel;72249003;Semi-finished products of high-speed steel, of square or rectangular cross-section, hot-rolled or obtained by continuous casting the width measuring < twice the thickness;7,095;7,74;8,385
Türkiye;Iron and steel;72249005;Semi-finished products of steel containing by weight <= 0,7% of carbon, 0,5% to 1,2% of manganese, 0,6% to 2,3% of silicon, or of steel containing by weight >= 0,0008% of boron with any other element < the minimum content referred to in Note 1 f to chapter 72, of square or rectangular cross-section, hot rolled or obtained by continuous casting, the width measuring < twice the thickness;7,095;7,74;8,385
Türkiye;Iron and steel;72249007;Semi-finished products of alloy steel other than stainless steel, of square or rectangular cross-section, hot-rolled or obtained by continuous casting, the width measuring < twice the thickness (excl. of tool steel, high-speed steel and articles of subheading 7224.90.05);7,095;7,74;8,385
Türkiye;Iron and steel;72249014;Semi-finished products of alloy steel other than stainless steel, of square or rectangular cross-section, hot-rolled or obtained by continuous casting, the width measuring >= twice the thickness (excl. of tool steel);7,095;7,74;8,385
Türkiye;Iron and steel;72249018;Semi-finished products of alloy steel other than stainless steel, of square or rectangular cross-section, forged (excl. of tool steel);7,645;8,34;9,035
Türkiye;Iron and steel;72249031;Semi-finished products of steel containing by weight 0,9% to 1,15% carbon, 0,5% to 2% of chromium and, if present, <= 0,5% of molybdenum, cut into shapes other than square or rectangular, hot-rolled or obtained by continuous casting;7,095;7,74;8,385
Türkiye;Iron and steel;72249038;Semi-finished products of alloy steel, other than stainless steel, cut into shapes other than square or rectangular, hot-rolled or obtained by continuous casting (excl. of tool steel and products containing by weight 0,9% to 1,15% of carbon, 0,5% to 2% of chromium and, if present, <= 0,5% of molybdenum);7,095;7,74;8,385
Türkiye;Iron and steel;72249090;Semi-finished products of alloy steel, other than stainless steel, forged (excl. of tool steel and products of square or rectangular, circular or polygamol cross-section);7,645;8,34;9,035
Türkiye;Iron and steel;72251100;Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, grain-oriented;9,35;10,2;11,05
Türkiye;Iron and steel;72251910;Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, hot-rolled;7,095;7,74;8,385
Türkiye;Iron and steel;72251990;"Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, cold-rolled ""cold-reduced"", non-grain-oriented";7,172;7,824;8,476
Türkiye;Iron and steel;722530;Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further worked than hot-rolled, in coils (excl. products of silicon-electrical steel);7,095;7,74;8,385
Türkiye;Iron and steel;722540;Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further worked than hot-rolled, not in coils (excl. products of silicon-electrical steel);7,095;7,74;8,385
Türkiye;Iron and steel;722550;"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further worked than cold-rolled ""cold-reduced"" (excl. products of silicon-electrical steel)";7,172;7,824;8,476
Türkiye;Iron and steel;72259100;"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and electrolytically plated or coated with zinc (excl. products of silicon-electrical steel)";7,172;7,824;8,476
Türkiye;Iron and steel;72259200;"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and plated or coated with zinc (excl. electrolytically plated or coated and products of silicon-electrical steel)";7,172;7,824;8,476
Türkiye;Iron and steel;72259900;"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and further worked (excl. plated or coated with zinc and products of silicon-electrical steel)";7,172;7,824;8,476
Türkiye;Iron and steel;72261100;"Flat-rolled products of silicon-electrical steel, of a width of < 600 mm, hot-rolled or cold-rolled ""cold-reduced"", grain-oriented";9,35;10,2;11,05
Türkiye;Iron and steel;72261910;Flat-rolled products of silicon-electrical steel, of a width of < 600 mm, not further worked than hot-rolled;7,095;7,74;8,385
Türkiye;Iron and steel;72261980;"Flat-rolled products of silicon-electrical steel, of a width of < 600 mm, cold-rolled ""cold-reduced"", whether or not further worked, or hot-rolled and further worked, non-grain-oriented";7,172;7,824;8,476
Türkiye;Iron and steel;72262000;"Flat-rolled products of high-speed steel, of a width of <= 600 mm, hot-rolled or cold-rolled ""cold-reduced""";7,095;7,74;8,385
Türkiye;Iron and steel;722691;Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further worked than hot-rolled (excl. products of high-speed steel or silicon-electrical steel);7,095;7,74;8,385
Türkiye;Iron and steel;72269200;"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further worked than cold-rolled ""cold-reduced"" (excl. products of high-speed steel or silicon-electrical steel)";7,172;7,824;8,476
Türkiye;Iron and steel;722699;"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and further worked (excl. products of high-speed steel or silicon-electrical steel)";7,172;7,824;8,476
Türkiye;Iron and steel;7227;Bars and rods of alloy steel other than stainless, hot-rolled, in irregularly wound coils;6,919;7,548;8,177
Türkiye;Iron and steel;72281020;Bars and rods of high-speed steel, not further worked than hot-rolled, hot-drawn or extruded, and hot-rolled, hot-drawn or extruded, not further worked than clad (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils);6,919;7,548;8,177
Türkiye;Iron and steel;72281050;Bars and rods of high-speed steel, forged (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils);7,645;8,34;9,035
Türkiye;Iron and steel;72281090;Bars and rods of high-speed steel, not further worked than cold-formed or cold-finished, whether or not further worked, or hot-formed and further worked (excl. forged products, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils);6,919;7,548;8,177
Türkiye;Iron and steel;722820;Bars and rods of silico-manganese steel (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils);6,919;7,548;8,177
Türkiye;Iron and steel;722830;Bars and rods of alloy steel other than stainless, not further worked than hot-rolled, hot-drawn or extruded (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils);6,919;7,548;8,177
Türkiye;Iron and steel;722840;Bars and rods of alloy steel other than stainless, not further worked than forged (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils);7,645;8,34;9,035
Türkiye;Iron and steel;722850;Bars and rods of alloy steel other than stainless, not further worked than cold-formed or cold-finished (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils);6,919;7,548;8,177
Türkiye;Iron and steel;722860;Bars and rods of alloy steel other than stainless, cold-formed or cold-finished and further worked or hot-formed and further worked, n.e.s. (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils);6,919;7,548;8,177
Türkiye;Iron and steel;722870;Angles, shapes and sections of alloy steel other than stainless, n.e.s.;6,919;7,548;8,177
Türkiye;Iron and steel;72288000;Hollow drill bars and rods, of alloy or non-alloy steel;6,919;7,548;8,177
Türkiye;Iron and steel;7229;Wire of alloy steel other than stainless, in coils (excl. bars and rods);6,919;7,548;8,177
Türkiye;Iron and steel;7301;"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel";2,761;3,012;3,263
Türkiye;Iron and steel;7302;"Railway or tramway track construction material of iron or steel, the following : rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers ""cross-ties"", fish-plates, chairs, chair wedges, sole plates ""base plates"", rail clips, bedplates, ties and other material specialised for jointing or fixing rails";5,896;6,432;6,968
Türkiye;Iron and steel;730300;Tubes, pipes and hollow profiles, of cast iron;2,728;2,976;3,224
Türkiye;Iron and steel;73041100;Line pipe of a kind used for oil or gas pipelines, seamless, of stainless steel;6,259;6,828;7,397
Türkiye;Iron and steel;730419;Line pipe of a kind used for oil or gas pipelines, seamless, of iron or steel (excl. products of stainless steel or of cast iron);2,574;2,808;3,042
Türkiye;Iron and steel;73042200;Drill pipe, seamless, of stainless steel, of a kind used in drilling for oil or gas;6,259;6,828;7,397
Türkiye;Iron and steel;73042300;Drill pipe, seamless, of a kind used in drilling for oil or gas, of iron or steel (excl. products of stainless steel or of cast iron);2,574;2,808;3,042
Türkiye;Iron and steel;73042400;Casing and tubing, seamless, of a kind used for drilling for oil or gas, of stainless steel;6,259;6,828;7,397
Türkiye;Iron and steel;730429;Casing and tubing, seamless, of iron or steel, of a kind used in drilling for oil or gas (excl. products of cast iron);2,574;2,808;3,042
Türkiye;Iron and steel;730431;"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used for drilling for oil or gas)";2,574;2,808;3,042
Türkiye;Iron and steel;730439;"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products, line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)";2,574;2,808;3,042
Türkiye;Iron and steel;73044100;"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)";6,259;6,828;7,397
Türkiye;Iron and steel;730449;"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines or of a kind used for drilling for oil or gas)";6,259;6,828;7,397
Türkiye;Iron and steel;730451;"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)";2,596;2,832;3,068
Türkiye;Iron and steel;730459;"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)";2,596;2,832;3,068
Türkiye;Iron and steel;73049000;Tubes, pipes and hollow profiles, seamless, of non-circular cross-section, of iron or steel (excl. products of cast iron);2,574;2,808;3,042
Türkiye;Iron and steel;7305;"Tubes and pipes, having circular cross-sections and an external diameter of > 406,4 mm, of flat-rolled products of iron or steel ""e.g., welded, riveted or similarly closed""";2,4;2,618;2,837
Türkiye;Iron and steel;73061100;Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm;6,512;7,104;7,696
Türkiye;Iron and steel;73061900;Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron);2,468;2,693;2,917
Türkiye;Iron and steel;73062100;Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm;6,512;7,104;7,696
Türkiye;Iron and steel;73062900;Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron);2,468;2,693;2,917
Türkiye;Iron and steel;73063012;"Precision tubes, welded, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced""";2,468;2,693;2,917
Türkiye;Iron and steel;73063018;Precision tubes, welded, of circular cross-section, of iron or non-alloy steel (excl. cold-drawn or cold-rolled);2,468;2,693;2,917
Türkiye;Iron and steel;73063041;"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel, plated or coated with zinc";2,468;2,693;2,917
Türkiye;Iron and steel;73063049;"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel (excl. products plated or coated with zinc)";2,468;2,693;2,917
Türkiye;Iron and steel;73063072;Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel, of an external diameter of <= 168,3 mm, plated or coated with zinc (excl. line pipe of a kind used for oil or gas pipelines or casing and tubingof a kind used in drilling for oil or gas);2,468;2,693;2,917
Türkiye;Iron and steel;73063077;"Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel of an external diameter of <= 168,3 mm (excl. plated or coated with zinc and line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used in drilling for oil or gas, precision tubes and threaded or threadable tubes ""gas pipe"")";2,468;2,693;2,917
Türkiye;Iron and steel;73063080;"Tubes, pipes and hollow profiles, welded, having a circular cross-section, of iron or steel, of an external diameter of > 168,3 mm but <= 406,4 mm (excl. line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, or precision steel tubes, electrical conduit tubes or threaded or threadable tubes ""gas pipe"")";2,468;2,693;2,917
Türkiye;Iron and steel;73064020;"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. products having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)";6,512;7,104;7,696
Türkiye;Iron and steel;73064080;"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excl. products cold-drawn or cold-rolled ""cold-reduced"", tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)";6,435;7,02;7,605
Türkiye;Iron and steel;73065021;"Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced""";2,468;2,693;2,917
Türkiye;Iron and steel;73065029;Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless (excl. cold-drawn or cold-rolled);2,468;2,693;2,917
Türkiye;Iron and steel;73065080;Tubes, pipes and hollow profiles, welded, of circular cross-section, of alloy steel other than stainless (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and precision steel tubes);2,468;2,693;2,917
Türkiye;Iron and steel;73066110;Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of stainless steel;6,512;7,104;7,696
Türkiye;Iron and steel;73066192;Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of <= 2 mm;2,468;2,693;2,917
Türkiye;Iron and steel;73066199;Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of > 2 mm;2,468;2,693;2,917
Türkiye;Iron and steel;73066910;Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section);6,512;7,104;7,696
Türkiye;Iron and steel;73066990;Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of iron or steel other than stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section);2,468;2,693;2,917
Türkiye;Iron and steel;73069000;"Tubes, pipes and hollow profiles ""e.g., open seam, riveted or similarly closed"", of iron or steel (excl. of cast iron, seamless or welded tubes and pipes and tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm)";2,468;2,693;2,917
Türkiye;Iron and steel;730711;Tube or pipe fittings of non-malleable cast iron;3,466;3,781;4,096
Türkiye;Iron and steel;73071910;Tube or pipe fittings of cast iron (excl. of non-malleable);3,466;3,781;4,096
Türkiye;Iron and steel;73071990;Cast tube or pipe fittings of steel;3,466;3,781;4,096
Türkiye;Iron and steel;73072100;Flanges of stainless steel (excl. cast products);4,081;4,452;4,823
Türkiye;Iron and steel;730722;Threaded elbows, bends and sleeves of stainless steel (excl. cast products);4,081;4,452;4,823
Türkiye;Iron and steel;730723;Butt welding tube or pipe fittings of stainless steel (excl. cast products);4,081;4,452;4,823
Türkiye;Iron and steel;730729;Tube or pipe fittings of stainless steel (excl. cast products, flanges, threaded elbows, bends and sleeves and butt weldings fittings);4,081;4,452;4,823
Türkiye;Iron and steel;73079100;Flanges of iron or steel (excl. cast or stainless products);3,466;3,781;4,096
Türkiye;Iron and steel;730792;Threaded elbows, bends and sleeves, of stainless steel (excl. cast or stainless products);3,466;3,781;4,096
Türkiye;Iron and steel;730793;Butt welding fittings of iron or steel (excl. cast iron or stainless steel products, and flanges);3,466;3,781;4,096
Türkiye;Iron and steel;730799;"Tube or pipe fittings, of iron or steel (excl. cast iron or stainless steel products; flanges; threaded elbows, bends and sleeves; butt welding fittings)";3,466;3,781;4,096
Türkiye;Iron and steel;7308;"Structures and parts of structures ""e.g., bridges and bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns"", of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel (excl. prefabricated buildings of heading 9406)";6,072;6,624;7,176
Türkiye;Iron and steel;7309;"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more types of transport)";6,16;6,72;7,28
Türkiye;Iron and steel;7310;"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of <= 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated, n.e.s.";3,333;3,636;3,939
Türkiye;Iron and steel;731100;Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport);5,973;6,516;7,059
Türkiye;Iron and steel;73181100;Coach screws of iron or steel;3,115;3,398;3,682
Türkiye;Iron and steel;73181210;Wood screws of stainless steel (excl. coach screws);6,259;6,828;7,397
Türkiye;Iron and steel;73181290;Wood screws of iron or steel other than stainless (excl. coach screws);3,115;3,398;3,682
Türkiye;Iron and steel;73181300;Screw hooks and screw rings, of iron or steel;3,115;3,398;3,682
Türkiye;Iron and steel;73181410;Self-tapping screws, of stainless steel (excl. wood screws);6,259;6,828;7,397
Türkiye;Iron and steel;73181491;Spaced-thread screws of iron or steel other than stainless;3,115;3,398;3,682
Türkiye;Iron and steel;73181499;Self-tapping screws of iron or steel other than stainless (excl. spaced-thread screws and wood screws);3,115;3,398;3,682
Türkiye;Iron and steel;731815;Threaded screws and bolts, of iron or steel, whether or not with their nuts and washers (excl. coach screws and other wood screws, screw hooks and screw rings, self-tapping screws, lag screws, stoppers, plugs and the like, threaded);5,973;6,516;7,059
Türkiye;Iron and steel;731816;Nuts of iron or steel;4,169;4,548;4,927
Türkiye;Iron and steel;73181900;Threaded articles, of iron or steel, n.e.s.;3,115;3,398;3,682
Türkiye;Iron and steel;73182100;Spring washers and other lock washers, of iron or steel;3,115;3,398;3,682
Türkiye;Iron and steel;73182200;Washers of iron or steel (excl. spring washers and other lock washers);3,773;4,116;4,459
Türkiye;Iron and steel;73182300;Rivets of iron or steel (excl. tubular and bifurcated rivets for particular uses);3,115;3,398;3,682
Türkiye;Iron and steel;73182400;Cotters and cotter pins, of iron or steel;3,115;3,398;3,682
Türkiye;Iron and steel;73182900;Non-threaded articles, of iron or steel;3,115;3,398;3,682
Türkiye;Iron and steel;73261100;Grinding balls and similar articles for mills, of iron or steel, forged or stamped, but not further worked;3,3;3,6;3,9
Türkiye;Iron and steel;732619;Articles of iron or steel, forged or stamped, but not further worked, n.e.s. (excl. grinding balls and similar articles for mills);3,3;3,6;3,9
Türkiye;Iron and steel;73262000;Articles of iron or steel wire, n.e.s.;2,841;3,1;3,358
Türkiye;Iron and steel;73269030;Ladders and steps, of iron or steel;2,841;3,1;3,358
Türkiye;Iron and steel;73269040;Pallets and similar platforms for handling goods, of iron or steel;2,841;3,1;3,358
Türkiye;Iron and steel;73269050;Reels for cables, piping and the like, of iron or steel;2,841;3,1;3,358
Türkiye;Iron and steel;73269060;Ventilators, non-mechanical, guttering, hooks and like articles used in the building industry, n.e.s., of iron or steel;2,841;3,1;3,358
Türkiye;Iron and steel;73269092;Articles of iron or steel, open-die forged, n.e.s.;3,3;3,6;3,9
Türkiye;Iron and steel;73269094;Articles of iron or steel, closed-die forged, n.e.s.;3,3;3,6;3,9
Türkiye;Iron and steel;73269096;Sintered articles of iron or steel, n.e.s.;3,3;3,6;3,9
Türkiye;Iron and steel;73269098;Articles of iron or steel, n.e.s.;2,841;3,1;3,358
Ukraine;Iron and steel;26011200;Agglomerated iron ores and concentrates (excl. roasted iron pyrites);0,132;0,144;0,156
Ukraine;Iron and steel;7201;Pig iron and spiegeleisen, in pigs, blocks or other primary forms;2,39;2,608;2,825
Ukraine;Iron and steel;720211;Ferro-manganese, containing by weight > 2% of carbon;1,859;2,028;2,197
Ukraine;Iron and steel;720219;Ferro-manganese, containing by weight <= 2% carbon;;;
Ukraine;Iron and steel;720241;Ferro-chromium, containing by weight > 4% of carbon;2,585;2,82;3,055
Ukraine;Iron and steel;720249;Ferro-chromium, containing by weight <= 4% of carbon;;;
Ukraine;Iron and steel;72026000;Ferro-nickel;3,828;4,176;4,524
Ukraine;Iron and steel;7203;"Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99,94%, in lumps, pellets or similar forms";;;
Ukraine;Iron and steel;7205;"Granules and powders of pig iron, spiegeleisen, iron or steel (excl. granules and powders of ferro-alloys, turnings and filings of iron or steel, radioactive iron powders ""isotopes"" and certain low-calibre, substandard balls for ballbearings)";2,101;2,292;2,483
Ukraine;Iron and steel;72061000;Ingots, of iron and non-alloy steel (excl. remelted scrap ingots, continuous cast products, iron of heading 7203);2,167;2,364;2,561
Ukraine;Iron and steel;72069000;Iron and non-alloy steel, in puddled bars or other primary forms (excl. ingots, remelted scrap ingots, continuous cast products, iron of heading 7203);2,167;2,364;2,561
Ukraine;Iron and steel;72071111;Semi-finished products, of non-alloy free-cutting steel, containing by weight < 0,25% carbon, of square or rectangular cross-section, the width < twice the thickness, rolled or obtained by continuous casting;2,637;2,877;3,117
Ukraine;Iron and steel;72071114;Semi-finished products, of iron or non-alloy steel, containing by weight < 0,25% carbon, of square or rectangular cross-section, the width < twice the thickness of <= 130 mm, rolled or obtained by continuous casting (excl. free-cutting steel);2,637;2,877;3,117
Ukraine;Iron and steel;72071116;Semi-finished products, of iron or non-alloy steel, containing by weight < 0,25% carbon, of square or rectangular cross-section, the width < twice the thickness of > 130 mm, rolled or obtained by continuous casting (excl. free-cutting steel);2,637;2,877;3,117
Ukraine;Iron and steel;72071190;Semi-finished products of iron or non-alloy steel, containing by weight < 0,25% carbon, of rectangular cross-section, the width < twice the thickness, forged;2,637;2,877;3,117
Ukraine;Iron and steel;72071210;"Semi-finished products of iron or non-alloy steel, containing by weight < 0,25 of carbon, of rectangular ""other than square"" cross-section, the width measuring >= twice the thickness, rolled or obtained by continuous casting";2,637;2,877;3,117
Ukraine;Iron and steel;72071290;"Semi-finished products of iron or non-alloy steel, containing by weight < 0,25% carbon, of rectangular ""other than square"" cross-section, the width >= twice the thickness, forged";2,637;2,877;3,117
Ukraine;Iron and steel;72071912;Semi-finished products, of iron or non-alloy steel, containing by weight < 0,25% carbon, of circular or polygonal cross-section, rolled or obtained by continuous casting;2,637;2,877;3,117
Ukraine;Iron and steel;72071919;Semi-finished products of iron or non-alloy steel, containing by weight < 0,25% carbon, of circular or polygonal cross-section, forged;2,637;2,877;3,117
Ukraine;Iron and steel;72071980;Semi-finished products of iron or non-alloy steel, containing by weight < 0,25% carbon (excl. semi-products, of square, rectangular, circular or polygonal cross-section);2,637;2,877;3,117
Ukraine;Iron and steel;72072011;Semi-finished products, of non-alloy free-cutting steel, containing by weight >= 0,25% carbon, of square or rectangular cross-section, the width < twice the thickness, rolled or obtained by continuous casting;2,637;2,877;3,117
Ukraine;Iron and steel;72072015;Semi-finished products of iron or non-alloy steel, containing by weight >= 0,25% but < 0,6% carbon, of square or rectangular cross-section, the width < twice the thickness, rolled or obtained by continuous casting (excl. free-cutting steel);2,637;2,877;3,117
Ukraine;Iron and steel;72072017;Semi-finished products of iron or non-alloy steel, containing by weight >= 0,6% carbon, of square or rectangular cross-section, the width < twice the thickness, rolled or obtained by continuous casting (excl. free-cutting steel);2,637;2,877;3,117
Ukraine;Iron and steel;72072019;Semi-finished products of iron or non-alloy steel, containing by weight >= 0,25% carbon, of square or rectangular cross-section, the width < twice the thickness, forged;2,637;2,877;3,117
Ukraine;Iron and steel;72072032;"Semi-finished products of iron or non-alloy steel, containing by weight >= 0,25 of carbon, of rectangular ""other than square"" cross-section, the width measuring >= twice the thickness, rolled or obtained by continuous casting";2,637;2,877;3,117
Ukraine;Iron and steel;72072039;"Semi-finished products of iron or non-alloy steel, containing by weight >= 0,25% carbon, of rectangular ""other than square"" cross-section and the width >= twice the thickness, forged";2,637;2,877;3,117
Ukraine;Iron and steel;72072052;Semi-finished products of iron or non-alloy steel, containing by weight >= 0,25% carbon, of circular or polygonal cross-section, rolled or obtained by continuous casting;2,637;2,877;3,117
Ukraine;Iron and steel;72072059;Semi-finished products of iron or non-alloy steel, containing by weight >= 0,6% carbon, of circular or polygonal cross-section, forged;2,637;2,877;3,117
Ukraine;Iron and steel;72072080;Semi-finished products of iron or non-alloy steel, containing by weight >= 0,25% carbon (excl. those of square, rectangular, circular or polygonal cross-section);2,637;2,877;3,117
Ukraine;Iron and steel;7208;Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled, not clad, plated or coated;2,731;2,979;3,227
Ukraine;Iron and steel;7209;"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, cold-rolled ""cold-reduced"", not clad, plated or coated";2,798;3,052;3,307
Ukraine;Iron and steel;7210;"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled or cold-rolled ""cold-reduced"", clad, plated or coated";2,798;3,052;3,307
Ukraine;Iron and steel;72111300;"Flat-rolled products of iron or non-alloy steel, simply hot-rolled on four faces or in a closed box pass, not clad, plated or coated, of a width of > 150 mm but < 600 mm and a thickness of >= 4 mm, not in coils, without patterns in relief, commonly known as ""wide flats""";2,731;2,979;3,227
